Time,Velocity,Acceleration,Battery,EnergyConsumption,Solar,Cumulative Distance
80200.0,17.40870964239349,-0.0090461511275942,100.16139033965749,3621.4827521817297,3626.413227058266,1418.1326045421322
80400.0,18.731896276820866,0.0066159331721368,99.6224077294374,3660.0130060017054,3648.477562136018,1421.7466651340535
80600.0,17.840327411087976,-0.0044578443286644,98.99314001856386,3700.7349604028336,3669.97538796996,1425.4038875028446
80800.0,19.12328216693126,0.0064147737792164,98.22041814013528,3745.2812501451976,3690.91502432633,1429.1002484606463
81000.0,17.523508389084807,-0.0079988688892322,97.57985022656123,3785.240478031324,3711.3049024527695,1432.764927516248
81200.0,18.932453883072128,0.0070447274699366,96.80633563778646,3828.72000101433,3731.1535547487065,1436.4105237434635
81400.0,17.799211404146554,-0.0056662123946278,96.10391089990296,3869.495126596224,3750.4696045882592,1440.0836902721855
81600.0,17.830963554373636,0.0001587607511354,95.4178522297428,3909.2463706878943,3769.261756306537,1443.6467077680377
81800.0,18.50690480806684,0.003379706268466,94.63366535497704,3951.480308765124,3787.5387853596712,1447.2804946042816
82000.0,17.494762906104157,-0.0050607095098134,93.93065418800042,3990.728043224886,3805.3095286682983,1450.8806613756988
82200.0,17.63666637184574,0.0007095173287079,93.22715375437686,4029.493327957454,3822.582875153667,1454.3938043034937
82400.0,18.30853834039217,0.0033593598427321,92.42452565513328,4070.798497710583,3839.3677564749046,1457.9883247747175
82600.0,18.25309785796661,-0.0002772024121278,91.58996699964584,4112.599646136256,3855.673137975437,1461.6444883945535
82800.0,19.038891151460188,0.0039289664674678,90.645530270604,4157.287060078972,3871.508009845925,1465.3736872954962
83000.0,17.585222557914427,-0.0072683429677288,89.83615056289841,4197.386978813971,3886.8813785105176,1469.0360986664336
83200.0,18.212279257243857,0.0031352834966471,88.98565032135902,4238.290640925099,3901.802258242617,1472.6158488479496
83400.0,18.309649167724444,0.0004868495524029,88.08773139400951,4280.199468928791,3916.279663015782,1476.2680416904464
83600.0,17.52614871440372,-0.0039175022666036,87.26533570934427,4319.366592674352,3930.322598594819,1479.8516214786591
83800.0,17.49272643115986,-0.0001671114162193,86.4576492741678,4357.658869545697,3943.940054871523,1483.3535089932154
84000.0,17.497989458899166,2.6315138696535456e-05,85.77146766655659,4391.822661235689,3957.140998448993,1486.8525805822214
84200.0,17.17694178501248,-0.0016052383694334,85.10690037246422,4424.918559099087,3969.9343654778695,1490.320073706613
84400.0,18.43728697508015,0.0063017259503383,84.29799435974066,4462.025327057232,3982.329054747309,1493.8814965826218
84600.0,0.0,0.0,215.49143406311623,0.0,4007.9595829381233,1493.8814965826218
84800.0,0.0,0.0,216.35072244798027,0.0,4034.210843095721,1493.8814965826218
85000.0,0.0,0.0,217.23055989183388,0.0,4061.0898770054478,1493.8814965826218
85200.0,0.0,0.0,218.1311700459299,0.0,4088.603517213081,1493.8814965826218
85400.0,0.0,0.0,219.0527693479243,0.0,4116.758375889011,1493.8814965826218
85600.0,0.0,0.0,219.99556665743611,0.0,4145.560833694596,1493.8814965826218
85800.0,0.0,0.0,220.95976289222787,0.0,4175.017028667484,1493.8814965826218
86000.0,0.0,0.0,221.94555066556828,0.0,4205.132845143034,1493.8814965826218
86200.0,0.0,0.0,222.95311392534884,0.0,4235.91390272933,1493.8814965826218
86400.0,17.977030401729557,-0.0023012828667529,83.49163599487494,4498.664441389559,3994.3339210329887,1497.5229283203028
86600.0,18.05023446328419,0.0003660203077731,82.6779704287213,4535.145772106441,4005.957768703877,1501.125654806804
86800.0,18.309474508804986,0.0012962002276039,81.81999384361781,4572.608533666516,4017.20934558904,1504.761625704013
87000.0,17.57492538348425,-0.0036727456266036,81.02676765466246,4607.729585255296,4028.097337105234,1508.350065693242
87200.0,19.54669375361291,0.0098588418506433,80.01334954116483,4649.222532162956,4038.630360645541,1512.0622276069516
87400.0,18.77622110954104,-0.0038523632203593,79.01709186850677,4689.844803645995,4048.8169602288767,1515.894519093267
87600.0,18.745332162928975,-0.0001544447330602,78.03874289676074,4729.582005913671,4058.665601409712,1519.646674420514
87800.0,19.537267896486505,0.0039596786677876,76.95309129440787,4772.267727402767,4068.184666446927,1523.4749344264555
88000.0,18.567343670508023,-0.0048496211298924,75.95048488321386,4812.095136548119,4077.382449730302,1527.2853955831552
88200.0,18.52877682675168,-0.0001928342187817,74.9732442831112,4850.8345406137,4086.2671534627466,1530.995007632881
88400.0,18.585752635174977,0.0002848790421164,73.98044281786086,4889.74435551032,4094.846883595969,1534.7064605790738
88600.0,19.527807108120992,0.00471027236473,72.86105425141919,4932.224438636094,4103.129646016951,1538.5178165534032
88800.0,19.52326825562549,-2.269426247750061e-05,71.69970502351643,4975.697354513776,4111.123342982203,1542.422924089778
89000.0,18.7621434174795,-0.0038056241907299,70.62497426079321,5016.242806129259,4118.835769796492,1546.2514652570885
89200.0,18.669896096891843,-0.0004612366029382,69.46785513225382,5059.031637442015,4126.274611732369,1549.9946692085257
89400.0,18.31228024463589,-0.0017880792612797,68.34894622118428,5100.387134129396,4133.447441186576,1553.6928868426785
89600.0,19.02501012900171,0.0035636494218291,67.14662169545187,5144.032422273048,4140.361715069103,1557.4266158800422
89800.0,17.94778039314287,-0.0053861486792941,66.0432026708257,5184.4049308267,4147.0247724204255,1561.1238949322565
90000.0,19.24131761451285,0.0064676861068499,64.81093819906607,5228.469670270739,4153.443832252207,1564.842804733022
90200.0,18.080612047715157,-0.0058035278339885,63.66852376607659,5269.552590552887,4159.625991606526,1568.574997699245
90400.0,19.07826352864944,0.0049882574046714,62.43639367444327,5313.1463970742525,4165.578223828495,1572.2908852568814
90600.0,16.571541756878368,-0.0125336088588553,61.46123153584867,5348.666753626763,4171.30737704694,1575.8558657854342
90800.0,17.984348961066743,0.0070640360209418,60.39449427883636,5386.768372639212,4176.820172857663,1579.311454857229
91000.0,18.42551317513268,0.0022058210703296,59.223826814589984,5427.835296017894,4182.1232052036175,1582.9524410708486
91200.0,17.705491556078808,-0.0036001080952693,58.11734059071454,5466.738184399923,4187.222939446252,1586.56554154397
91400.0,18.0243086839852,0.0015940856395319,56.99012343505121,5506.077440681299,4192.125711622113,1590.138521567976
91600.0,18.019723135900406,-2.292774042397028e-05,55.846921498436366,5545.714276101484,4196.837727878715,1593.742924749965
91800.0,17.707196714258547,-0.0015626321082092,54.73429118564953,5584.232468362018,4201.365064083611,1597.3156167349807
92000.0,18.72463815608395,0.005087207209127,53.505881288967785,5626.10899222255,4205.713665600516,1600.9588002220148
92200.0,18.034677489884302,-0.0034498033309982,52.32049448423732,5666.4982407328325,4209.889347226283,1604.6347317866116
92400.0,18.338700841101403,0.0015201167560855,51.116140545342326,5707.299699622292,4213.8977932825,1608.2720696197102
92600.0,18.13133879728241,-0.0010368102190949,49.98268802735337,5745.773438619809,4217.744557855454,1611.9190735835489
